task_code,status_code,wbs_id,task_name,start_date,end_date,user_field_833,delete_record_flag,,
LXSSAT2412,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 601 - Signal Sighting Field Test,4/22/2022 08:00,5/5/2022 17:00,,,,
LXSSAT2372,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 701 - Guideway Civil Inspection,4/8/2022 08:00,4/21/2022 17:00,,,,
LXSSAT2414,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 702 - Guidebeam Installation Inspection,4/22/2022 08:00,5/5/2022 17:00,,,,
LXSSAT2536,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 710 - Norming Point Civil Location,5/20/2022 08:00,6/3/2022 17:00,,,,
LXSSAT2620,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 810 - ATC Data Radio Installation Verification,6/6/2022 08:00,6/17/2022 17:00,,,,
LXSSAT2462,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 817 - BWAN Pre-Installation Communication RF Survey Test,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2416,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 830 - Passenger WiFi Radio System Installation Verification,4/22/2022 08:00,5/5/2022 17:00,,,,
LXSSAT2374,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 703 - Buffer Installation Inspection,4/8/2022 08:00,4/21/2022 17:00,,,,
LXSSAT1842,Not Started,LINXS-1908.4.1.1.3,[GM] CTA East Shared Access- BT PICO Support to E I,12/2/2021 08:00,12/2/2021 08:00,,,,
LXSSAT2356,Not Started,LINXS-1908.4.1.1.3,[GM] CTA East Complete Handover- PICO Complete- Handover to BT for SAT,2/21/2022 08:00,2/21/2022 08:00,,,,
LXSSAT2578,Not Started,LINXS-1908.4.1.1.3,[GM] CTA East SAT Complete,5/16/2022 08:00,5/16/2022 08:00,,,,
LXSSAT2084,Not Started,LINXS-1908.4.1.1.3.1.1,Segm. Bent 35 to 42- 802 - Handheld (Maintenance) Radio System,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2012,Not Started,LINXS-1908.4.1.1.3.1.1,Segm. Bent 35 to 42- 806 - CCTV System Test,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2146,Not Started,LINXS-1908.4.1.1.3.1.1,Segm. Bent 35 to 42- 811 - TWC ? RF Integrity Test,2/7/2022 08:00,2/18/2022 17:00,,,,
LXSSAT2086,Not Started,LINXS-1908.4.1.1.3.1.1,Segm. Bent 35 to 42- 819 - BWAN System Test,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2088,Not Started,LINXS-1908.4.1.1.3.1.1,Segm. Bent 35 to 42- 1185 - Wayside Network Radio System Test,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2014,Not Started,LINXS-1908.4.1.1.3.1.1,Segm. Bent 35 to 42- 831 - Passenger WiFi Radio System Test,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1916,Not Started,LINXS-1908.4.1.1.3.1.2,Segm. Bent 35 to 42- 001 - Field Cable Megger & Continuity,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1918,Not Started,LINXS-1908.4.1.1.3.1.2,Segm. Bent 35 to 42- 004 - Fiber Optic Cable,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT2006,Not Started,LINXS-1908.4.1.1.3.1.2,Segm. Bent 35 to 42- 101 - Ground/Power Rail Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1856,Not Started,LINXS-1908.4.1.1.3.1.2,Segm. Bent 35 to 42- 301G - Facilities Inspection Guideway,12/2/2021 08:00,12/15/2021 17:00,,,,
LXSSAT2008,Not Started,LINXS-1908.4.1.1.3.1.2,Segm. Bent 35 to 42- 401F - Axel Counter Installation Verification,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1920,Not Started,LINXS-1908.4.1.1.3.1.2,Segm. Bent 35 to 42- 406 - CCTV Radio System Installation Verification,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1858,Not Started,LINXS-1908.4.1.1.3.1.2,Segm. Bent 35 to 42- 701 - Guideway Civil Inspection,12/2/2021 08:00,12/15/2021 17:00,,,,
LXSSAT1922,Not Started,LINXS-1908.4.1.1.3.1.2,Segm. Bent 35 to 42- 702 - Guidebeam Installation Inspection,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT2080,Not Started,LINXS-1908.4.1.1.3.1.2,Segm. Bent 35 to 42- 710 - Norming Point Civil Location,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2082,Not Started,LINXS-1908.4.1.1.3.1.2,Segm. Bent 35 to 42- 810 - ATC Data Radio Installation Verification,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2010,Not Started,LINXS-1908.4.1.1.3.1.2,Segm. Bent 35 to 42- 817 - BWAN Pre-Installation Communication RF Survey Test,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1924,Not Started,LINXS-1908.4.1.1.3.1.2,Segm. Bent 35 to 42- 830 - Passenger WiFi Radio System Installation Verification,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT2104,Not Started,LINXS-1908.4.1.1.3.2.1.1,Switch 24- 404 - OCS950 Field Test,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2046,Not Started,LINXS-1908.4.1.1.3.2.1.1,Switch 24- 705 - Switch Operation,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2154,Not Started,LINXS-1908.4.1.1.3.2.1.1,Switch 24- 1000 - Switch Correspondence Test,2/7/2022 08:00,2/18/2022 17:00,,,,
LXSSAT1950,Not Started,LINXS-1908.4.1.1.3.2.1.2,Switch 24- 001 - Field Cable Megger & Continuity,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT2040,Not Started,LINXS-1908.4.1.1.3.2.1.2,Switch 24- 101 - Ground/Power Rail Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2042,Not Started,LINXS-1908.4.1.1.3.2.1.2,Switch 24- 401C - Signal Installation Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2044,Not Started,LINXS-1908.4.1.1.3.2.1.2,Switch 24- 401D - Traffic Signal Lights Installation Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1952,Not Started,LINXS-1908.4.1.1.3.2.1.2,Switch 24- 601 - Signal Sighting Field Test,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1866,Not Started,LINXS-1908.4.1.1.3.2.1.2,Switch 24- 701 - Guideway Civil Inspection,12/2/2021 08:00,12/15/2021 17:00,,,,
LXSSAT1954,Not Started,LINXS-1908.4.1.1.3.2.1.2,Switch 24- 702 - Guidebeam Installation Inspection,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1956,Not Started,LINXS-1908.4.1.1.3.2.1.2,Switch 24- 704 - Switch Installation Inspection,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT2102,Not Started,LINXS-1908.4.1.1.3.2.1.2,Switch 24- 710 - Norming Point Civil Location,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2100,Not Started,LINXS-1908.4.1.1.3.2.Switch 23.1,Switch 23- 404 - OCS950 Field Test,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2038,Not Started,LINXS-1908.4.1.1.3.2.Switch 23.1,Switch 23- 705 - Switch Operation,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2152,Not Started,LINXS-1908.4.1.1.3.2.Switch 23.1,Switch 23- 1000 - Switch Correspondence Test,2/7/2022 08:00,2/18/2022 17:00,,,,
LXSSAT1942,Not Started,LINXS-1908.4.1.1.3.2.Switch 23.2,Switch 23- 001 - Field Cable Megger & Continuity,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT2032,Not Started,LINXS-1908.4.1.1.3.2.Switch 23.2,Switch 23- 101 - Ground/Power Rail Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2034,Not Started,LINXS-1908.4.1.1.3.2.Switch 23.2,Switch 23- 401C - Signal Installation Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2036,Not Started,LINXS-1908.4.1.1.3.2.Switch 23.2,Switch 23- 401D - Traffic Signal Lights Installation Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1944,Not Started,LINXS-1908.4.1.1.3.2.Switch 23.2,Switch 23- 601 - Signal Sighting Field Test,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1864,Not Started,LINXS-1908.4.1.1.3.2.Switch 23.2,Switch 23- 701 - Guideway Civil Inspection,12/2/2021 08:00,12/15/2021 17:00,,,,
LXSSAT1946,Not Started,LINXS-1908.4.1.1.3.2.Switch 23.2,Switch 23- 702 - Guidebeam Installation Inspection,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1948,Not Started,LINXS-1908.4.1.1.3.2.Switch 23.2,Switch 23- 704 - Switch Installation Inspection,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT2098,Not Started,LINXS-1908.4.1.1.3.2.Switch 23.2,Switch 23- 710 - Norming Point Civil Location,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2096,Not Started,LINXS-1908.4.1.1.3.2.2.1,Switch 22- 404 - OCS950 Field Test,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2030,Not Started,LINXS-1908.4.1.1.3.2.2.1,Switch 22- 705 - Switch Operation,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2150,Not Started,LINXS-1908.4.1.1.3.2.2.1,Switch 22- 1000 - Switch Correspondence Test,2/7/2022 08:00,2/18/2022 17:00,,,,
LXSSAT1934,Not Started,LINXS-1908.4.1.1.3.2.2.2,Switch 22- 001 - Field Cable Megger & Continuity,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT2024,Not Started,LINXS-1908.4.1.1.3.2.2.2,Switch 22- 101 - Ground/Power Rail Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2026,Not Started,LINXS-1908.4.1.1.3.2.2.2,Switch 22- 401C - Signal Installation Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2028,Not Started,LINXS-1908.4.1.1.3.2.2.2,Switch 22- 401D - Traffic Signal Lights Installation Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1936,Not Started,LINXS-1908.4.1.1.3.2.2.2,Switch 22- 601 - Signal Sighting Field Test,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1862,Not Started,LINXS-1908.4.1.1.3.2.2.2,Switch 22- 701 - Guideway Civil Inspection,12/2/2021 08:00,12/15/2021 17:00,,,,
LXSSAT1938,Not Started,LINXS-1908.4.1.1.3.2.2.2,Switch 22- 702 - Guidebeam Installation Inspection,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1940,Not Started,LINXS-1908.4.1.1.3.2.2.2,Switch 22- 704 - Switch Installation Inspection,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT2094,Not Started,LINXS-1908.4.1.1.3.2.2.2,Switch 22- 710 - Norming Point Civil Location,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2092,Not Started,LINXS-1908.4.1.1.3.2.3.1,Switch 21- 404 - OCS950 Field Test,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2022,Not Started,LINXS-1908.4.1.1.3.2.3.1,Switch 21- 705 - Switch Operation,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2148,Not Started,LINXS-1908.4.1.1.3.2.3.1,Switch 21- 1000 - Switch Correspondence Test,2/7/2022 08:00,2/18/2022 17:00,,,,
LXSSAT1926,Not Started,LINXS-1908.4.1.1.3.2.3.2,Switch 21- 001 - Field Cable Megger & Continuity,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT2016,Not Started,LINXS-1908.4.1.1.3.2.3.2,Switch 21- 101 - Ground/Power Rail Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2018,Not Started,LINXS-1908.4.1.1.3.2.3.2,Switch 21- 401C - Signal Installation Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2020,Not Started,LINXS-1908.4.1.1.3.2.3.2,Switch 21- 401D - Traffic Signal Lights Installation Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1928,Not Started,LINXS-1908.4.1.1.3.2.3.2,Switch 21- 601 - Signal Sighting Field Test,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1860,Not Started,LINXS-1908.4.1.1.3.2.3.2,Switch 21- 701 - Guideway Civil Inspection,12/2/2021 08:00,12/15/2021 17:00,,,,
LXSSAT1930,Not Started,LINXS-1908.4.1.1.3.2.3.2,Switch 21- 702 - Guidebeam Installation Inspection,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1932,Not Started,LINXS-1908.4.1.1.3.2.3.2,Switch 21- 704 - Switch Installation Inspection,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT2090,Not Started,LINXS-1908.4.1.1.3.2.3.2,Switch 21- 710 - Norming Point Civil Location,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2074,Not Started,LINXS-1908.4.1.1.3.3.1,Segm. ECTA to Bent 35- 802 - Handheld (Maintenance) Radio System,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2002,Not Started,LINXS-1908.4.1.1.3.3.1,Segm. ECTA to Bent 35- 806 - CCTV System Test,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2144,Not Started,LINXS-1908.4.1.1.3.3.1,Segm. ECTA to Bent 35- 811 - TWC ? RF Integrity Test,2/7/2022 08:00,2/18/2022 17:00,,,,
LXSSAT2076,Not Started,LINXS-1908.4.1.1.3.3.1,Segm. ECTA to Bent 35- 819 - BWAN System Test,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2078,Not Started,LINXS-1908.4.1.1.3.3.1,Segm. ECTA to Bent 35- 1185 - Wayside Network Radio System Test,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2004,Not Started,LINXS-1908.4.1.1.3.3.1,Segm. ECTA to Bent 35- 831 - Passenger WiFi Radio System Test,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1906,Not Started,LINXS-1908.4.1.1.3.3.2,Segm. ECTA to Bent 35- 001 - Field Cable Megger & Continuity,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1908,Not Started,LINXS-1908.4.1.1.3.3.2,Segm. ECTA to Bent 35- 004 - Fiber Optic Cable,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1996,Not Started,LINXS-1908.4.1.1.3.3.2,Segm. ECTA to Bent 35- 101 - Ground/Power Rail Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1852,Not Started,LINXS-1908.4.1.1.3.3.2,Segm. ECTA to Bent 35- 301G - Facilities Inspection Guideway,12/2/2021 08:00,12/15/2021 17:00,,,,
LXSSAT1998,Not Started,LINXS-1908.4.1.1.3.3.2,Segm. ECTA to Bent 35- 401F - Axel Counter Installation Verification,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1910,Not Started,LINXS-1908.4.1.1.3.3.2,Segm. ECTA to Bent 35- 406 - CCTV Radio System Installation Verification,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1854,Not Started,LINXS-1908.4.1.1.3.3.2,Segm. ECTA to Bent 35- 701 - Guideway Civil Inspection,12/2/2021 08:00,12/15/2021 17:00,,,,
LXSSAT1912,Not Started,LINXS-1908.4.1.1.3.3.2,Segm. ECTA to Bent 35- 702 - Guidebeam Installation Inspection,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT2070,Not Started,LINXS-1908.4.1.1.3.3.2,Segm. ECTA to Bent 35- 710 - Norming Point Civil Location,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2072,Not Started,LINXS-1908.4.1.1.3.3.2,Segm. ECTA to Bent 35- 810 - ATC Data Radio Installation Verification,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2000,Not Started,LINXS-1908.4.1.1.3.3.2,Segm. ECTA to Bent 35- 817 - BWAN Pre-Installation Communication RF Survey Test,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1914,Not Started,LINXS-1908.4.1.1.3.3.2,Segm. ECTA to Bent 35- 830 - Passenger WiFi Radio System Installation Verification,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT2200,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 801 - VOIP Operational Radio System (VORS),2/21/2022 08:00,3/4/2022 17:00,,,,
LXSSAT2270,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 805 - Data Transmission System (DTS),3/7/2022 08:00,3/18/2022 17:00,,,,
LXSSAT2272,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 805A - Communication Access Point Switch,3/7/2022 08:00,3/18/2022 17:00,,,,
LXSSAT2472,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 812 - ATC Radio System Commissioning & Acceptance,5/2/2022 08:00,5/13/2022 17:00,,,,
LXSSAT2202,Not Started,LINXS-1908.4.1.1.3.4,ECTA- TBD - Gunshot Detection,2/21/2022 08:00,3/4/2022 17:00,,,,
LXSSAT2138,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 103 - PDS Static Test,2/7/2022 08:00,2/18/2022 17:00,,,,
LXSSAT2204,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 404 - OCS950 Field Test,2/21/2022 08:00,3/4/2022 17:00,,,,
LXSSAT2206,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 802 - Handheld (Maintenance) Radio System,2/21/2022 08:00,3/4/2022 17:00,,,,
LXSSAT2140,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 603 & 803 - Public Address System / Station graphics,2/7/2022 08:00,2/18/2022 17:00,,,,
LXSSAT2208,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 804 - Telephone System,2/21/2022 08:00,3/4/2022 17:00,,,,
LXSSAT2210,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 808 - Audio Recording System,2/21/2022 08:00,3/4/2022 17:00,,,,
LXSSAT2212,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 809 - Video Recording System,2/21/2022 08:00,3/4/2022 17:00,,,,
LXSSAT2418,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 811 - TWC ? RF Integrity Test,4/18/2022 08:00,4/29/2022 17:00,,,,
LXSSAT2142,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 819 - BWAN System Test,2/7/2022 08:00,2/18/2022 17:00,,,,
LXSSAT2214,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 1013 - Intrusion Detection System,2/21/2022 08:00,3/4/2022 17:00,,,,
LXSSAT2216,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 1050C - Public Announcement System Test,2/21/2022 08:00,3/4/2022 17:00,,,,
LXSSAT2218,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 1185 - Wayside Network Radio System Test,2/21/2022 08:00,3/4/2022 17:00,,,,
LXSSAT2220,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 5002 - APM Fire Alarm System Test,2/21/2022 08:00,3/4/2022 17:00,,,,
LXSSAT2326,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 403 - Centrl/Locl Contrl/ATC Netwrk Interf,3/21/2022 08:00,4/1/2022 17:00,,,,
LXSSAT2376,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 2001-1 - Perform Correspondence Test,4/4/2022 08:00,4/15/2022 17:00,,,,
LXSSAT2274,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 901B - Vehicle Receiving Inspection Test,3/7/2022 08:00,3/18/2022 17:00,,,,
LXSSAT2328,Not Started,LINXS-1908.4.1.1.3.4,ECTA- 902 - Vehicle Static test,3/21/2022 08:00,4/1/2022 17:00,,,,
LXSSAT2062,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 818 - BWAN Post-Installation Communication RF Survey Test,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT1888,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 001 - Field Cable Megger & Continuity,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1890,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 004 - Fiber Optic Cable,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1976,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 101 - Ground/Power Rail Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2064,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 102 - PDS Installation Inspection,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT1892,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 201 - UPS Installation Inspection,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1894,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 205 - Backup Generator,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1846,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 301S - Facilities Inspection Stations,12/2/2021 08:00,12/15/2021 17:00,,,,
LXSSAT2066,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 401 - Wayside ATC Installation Inspection,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT1978,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 401B - Buffer Installation Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1980,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 401C - Signal Installation Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1982,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 401D - Traffic Signal Lights Installation Inspection,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1984,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 401F - Axel Counter Installation Verification,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1896,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 402 - Central Control Installation Inspection,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1898,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 406 - CCTV Radio System Installation Verification,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1900,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 601 - Signal Sighting Field Test,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1848,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 701 - Guideway Civil Inspection,12/2/2021 08:00,12/15/2021 17:00,,,,
LXSSAT1902,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 702 - Guidebeam Installation Inspection,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT2068,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 710 - Norming Point Civil Location,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2136,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 810 - ATC Data Radio Installation Verification,2/7/2022 08:00,2/18/2022 17:00,,,,
LXSSAT1986,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 817 - BWAN Pre-Installation Communication RF Survey Test,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1904,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 830 - Passenger WiFi Radio System Installation Verification,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1850,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 703 - Buffer Installation Inspection,12/2/2021 08:00,12/15/2021 17:00,,,,
LXSSAT1994,Not Started,LINXS-1908.4.1.1.3.5,ECTA- 602 - Station Door Test,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2134,Not Started,LINXS-1908.4.1.1.4.1,Utility Power Service - PDS Static Test,2/7/2022 08:00,2/18/2022 17:00,,,,
LXSSAT2194,Not Started,LINXS-1908.4.1.1.4.1,Utility Power Service - PDS Dynamic Test,2/21/2022 08:00,3/4/2022 17:00,,,,
LXSSAT1882,Not Started,LINXS-1908.4.1.1.4.2,Utility Power Service - 001 - Field Cable Megger & Continuity,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1884,Not Started,LINXS-1908.4.1.1.4.2,Utility Power Service - 004 - Fiber Optic Cable,12/16/2021 08:00,1/7/2022 17:00,,,,
LXSSAT1838,Not Started,LINXS-1908.4.1.1.4.2,Utility Power Service - 101 - Ground/Power Rail Inspection,12/2/2021 08:00,12/15/2021 17:00,,,,
LXSSAT2060,Not Started,LINXS-1908.4.1.1.4.2,Utility Power Service - PDS Installation Inspection,1/24/2022 08:00,2/4/2022 17:00,,,,
LXSSAT2132,Not Started,LINXS-1908.4.1.1.4.2,Utility Power Service - UPS Installation Inspection,2/7/2022 08:00,2/18/2022 17:00,,,,
LXSSAT1974,Not Started,LINXS-1908.4.1.1.4.2,Utility Power Service - PSD System Installation Verification,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1840,Not Started,LINXS-1908.4.1.1.5.1,Weather/ Seismic Station Test,12/2/2021 08:00,12/15/2021 17:00,,,,
LXSSAT1868,Not Started,LINXS-1908.4.1.2.1,[GM] Zone 2 Shared Access- BT PICO Support to E I,9/3/2019 08:00,9/3/2019 08:00,,,,
LXSSAT1870,Not Started,LINXS-1908.4.1.2.1,[GM] Zone 2 Complete Handover- PICO Complete- Handover to BT for SAT,9/3/2019 08:00,9/3/2019 08:00,,,,
LXSSAT2264,Not Started,LINXS-1908.4.1.2.1,[GM] Zone 2 SAT Complete,11/12/2019 08:00,11/12/2019 08:00,,,,
LXSSAT2106,Not Started,LINXS-1908.4.1.2.1.1,Zone 2 - 710 - Norming Point Civil Location,10/15/2019 08:00,10/28/2019 17:00,,,,
LXSSAT2108,Not Started,LINXS-1908.4.1.2.1.1,Zone 2 - 810 - ATC Data Radio Installation Verification,10/15/2019 08:00,10/28/2019 17:00,,,,
LXSSAT2110,Not Started,LINXS-1908.4.1.2.1.1,Zone 2 - 802 - Handheld (Maintenance) Radio System,10/15/2019 08:00,10/28/2019 17:00,,,,
LXSSAT2054,Not Started,LINXS-1908.4.1.2.1.1,Zone 2 - 806 - CCTV System Test,10/1/2019 08:00,10/14/2019 17:00,,,,
LXSSAT2156,Not Started,LINXS-1908.4.1.2.1.1,Zone 2 - 811 - TWC ? RF Integrity Test,10/29/2019 08:00,11/11/2019 17:00,,,,
LXSSAT2112,Not Started,LINXS-1908.4.1.2.1.1,Zone 2 - 819 - BWAN System Test,10/15/2019 08:00,10/28/2019 17:00,,,,
LXSSAT2114,Not Started,LINXS-1908.4.1.2.1.1,Zone 2 - 1185 - Wayside Network Radio System Test,10/15/2019 08:00,10/28/2019 17:00,,,,
LXSSAT2056,Not Started,LINXS-1908.4.1.2.1.1,Zone 2 - 831 - Passenger WiFi Radio System Test,10/1/2019 08:00,10/14/2019 17:00,,,,
LXSSAT1958,Not Started,LINXS-1908.4.1.2.1.2,Zone 2 - 001 - Field Cable Megger & Continuity,9/17/2019 08:00,9/30/2019 17:00,,,,
LXSSAT1960,Not Started,LINXS-1908.4.1.2.1.2,Zone 2 - 004 - Fiber Optic Cable,9/17/2019 08:00,9/30/2019 17:00,,,,
LXSSAT2048,Not Started,LINXS-1908.4.1.2.1.2,Zone 2 - 101 - Ground/Power Rail Inspection,10/1/2019 08:00,10/14/2019 17:00,,,,
LXSSAT1872,Not Started,LINXS-1908.4.1.2.1.2,Zone 2 - 301G - Facilities Inspection Guideway,9/3/2019 08:00,9/16/2019 17:00,,,,
