task_code,status_code,wbs_id,target_drtn_hr_cnt,task_name,wbs_name,wbs_path,user_field_833,delete_record_flag,
CM30410.25,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.2,2,Install Rebar - SOG - Bldg Grid C-F/4-8  - M&SF  (Pour 8),M&SF - SOG Main Building - Grid C-F (Pour 8),C.3.MF.1.5.2,MM1162,,
CM30410.26,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.2,2,Install Screed Control - SOG - Bldg Grid C-F/4-8  - M&SF  (Pour 8),M&SF - SOG Main Building - Grid C-F (Pour 8),C.3.MF.1.5.2,MM1162,,
CM30410.27,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.2,1,Pour and Clean-up - SOG - Bldg Grid C-F/4-8  - M&SF  (Pour 8),M&SF - SOG Main Building - Grid C-F (Pour 8),C.3.MF.1.5.2,MM1162,,
CM30410.30,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.3,4,Install Under slab Sewer / Water - SOG - Bldg Grid C-F/8-12 (Pour 11) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 11),C.3.MF.1.5.3,MM1163,,
CM30410.31,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.3,3,Form Column Blockout and Depressions - SOG - Bldg Grid C-F/8-12 (Pour 11) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 11),C.3.MF.1.5.3,MM1163,,
CM30410.32,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.3,4,Install Under slab Electrical - SOG - Bldg Grid C-F/8-12 (Pour 11) - M&SF (Incl REI-599/1171),M&SF - SOG Main Building - Grid C-F (Pour 11),C.3.MF.1.5.3,MM1163,,
CM30410.33,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.3,2,Place Sand Backfill - SOG - Bldg Grid C-F/8-12 (Pour 11) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 11),C.3.MF.1.5.3,MM1163,,
CM30410.34,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.3,2,Install Stego Wrap/Vapor Barrier - Bldg Grid C-F/8-12 (Pour 11) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 11),C.3.MF.1.5.3,MM1163,,
CM30410.35,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.3,3,Install Rebar - SOG - Bldg Grid C-F/8-12 (Pour 11) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 11),C.3.MF.1.5.3,MM1163,,
CM30410.36,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.3,2,Install Screed Control - SOG - Bldg Grid C-F/8-12 (Pour 11) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 11),C.3.MF.1.5.3,MM1163,,
CM30410.37,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.3,1,Pour and Clean-up - SOG - Bldg Grid C-F/8-12 (Pour 11) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 11),C.3.MF.1.5.3,MM1163,,
CM30410.40,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.4,4,Install Under slab Sewer / Water - SOG - Bldg Grid C-F/12-15.6 (Pour 13) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 13),C.3.MF.1.5.4,MM1164,,
CM30410.41,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.4,3,Form Column Blockout and Depressions - SOG - Bldg Grid C-F/12-15.6 (Pour 13) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 13),C.3.MF.1.5.4,MM1164,,
CM30410.42,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.4,4,Install Under slab Electrical - SOG - Bldg Grid C-F/12-15.6 (Pour 13)  - M&SF - REI -,M&SF - SOG Main Building - Grid C-F (Pour 13),C.3.MF.1.5.4,MM1164,,
CM30410.43,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.4,2,Place Sand Backfill - SOG - Bldg Grid C-F/12-15.6 (Pour 13)  - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 13),C.3.MF.1.5.4,MM1164,,
CM30410.44,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.4,2,Install Stego Wrap/Vapor Barrier - SOG - Bldg Grid C-F/12-15.6 (Pour 13)  - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 13),C.3.MF.1.5.4,MM1164,,
CM30410.46,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.4,3,Install Rebar - SOG - Bldg Grid C-F/12-15.6 (Pour 13)  - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 13),C.3.MF.1.5.4,MM1164,,
CM30410.47,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.4,2,Install Screed Control - SOG - Bldg Grid C-F/12-15.6 (Pour 13) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 13),C.3.MF.1.5.4,MM1164,,
CM30410.48,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.4,1,Pour and Clean-up - SOG - Bldg Grid C-F/12-15.6 (Pour 13) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 13),C.3.MF.1.5.4,MM1164,,
CM30410.50,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.5,4,Install Under slab Sewer / Water - SOG - Bldg Grid C-F/15.6-19.1 (Pour 15) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 15),C.3.MF.1.5.5,MM1165,,
CM30410.51,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.5,3,Form Column Blockout and Depressions - SOG - Bldg Grid C-F/15.6-19.1 (Pour 15) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 15),C.3.MF.1.5.5,MM1165,,
CM30410.52,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.5,4,Install Under slab Electrical - SOG - Bldg Grid C-F/15.6-19.1 (Pour 15) - M&SF - REI,M&SF - SOG Main Building - Grid C-F (Pour 15),C.3.MF.1.5.5,MM1165,,
CM30410.53,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.5,2,Place Sand Backfill - SOG - Bldg Grid C-F/15.6-19.1 (Pour 15) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 15),C.3.MF.1.5.5,MM1165,,
CM30410.54,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.5,2,Install Stego Wrap/Vapor Barrier - SOG - Bldg Grid C-F/15.6-19.1 (Pour 15) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 15),C.3.MF.1.5.5,MM1165,,
CM30410.55,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.5,4,Install Rebar - SOG - Bldg Grid C-F/15.6-19.1 (Pour 15) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 15),C.3.MF.1.5.5,MM1165,,
CM30410.56,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.5,2,Install Screed Control - SOG - Bldg Grid C-F/15.6-19.1 (Pour 15) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 15),C.3.MF.1.5.5,MM1165,,
CM30410.57,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.5,1,Pour and Clean-up - SOG - Bldg Grid C-F/15.6-19.1 (Pour 15) - M&SF,M&SF - SOG Main Building - Grid C-F (Pour 15),C.3.MF.1.5.5,MM1165,,
CM30410.60,Not Started,LINXS-Current-2-Des.C.3.MF.1.6.1,3,Install Under slab Sewer / Water - SOG - Bldg Grid F-H/1-4 (Pour 1) - M&SF,M&SF - SOG Main Building - Grid F-H (Pour 1),C.3.MF.1.6.1,MM1166,,
CM30410.61,Not Started,LINXS-Current-2-Des.C.3.MF.1.6.1,3,Form Column Blockout and Depressions - SOG - Bldg Grid F-H/1-4 (Pour 1) - M&SF,M&SF - SOG Main Building - Grid F-H (Pour 1),C.3.MF.1.6.1,MM1166,,
CM30410.62,Not Started,LINXS-Current-2-Des.C.3.MF.1.6.1,4,Install Under slab Electrical - SOG - Bldg Grid F-H/1-4 (Pour 1) - M&SF - REI -,M&SF - SOG Main Building - Grid F-H (Pour 1),C.3.MF.1.6.1,MM1166,,
CM30410.63,Not Started,LINXS-Current-2-Des.C.3.MF.1.6.1,2,Place Sand Backfill - SOG - Bldg Grid F-H/1-4 (Pour 1) - M&SF,M&SF - SOG Main Building - Grid F-H (Pour 1),C.3.MF.1.6.1,MM1166,,
CM30410.64,Not Started,LINXS-Current-2-Des.C.3.MF.1.6.1,1,Install Stego Wrap/Vapor Barrier - SOG - Bldg Grid F-H/1-4 (Pour 1) - M&SF,M&SF - SOG Main Building - Grid F-H (Pour 1),C.3.MF.1.6.1,MM1166,,
CM30410.65,Not Started,LINXS-Current-2-Des.C.3.MF.1.6.1,2,Place CMB Backfill - SOG - Bldg Grid F-H/1-4 (Pour 1) - M&SF,M&SF - SOG Main Building - Grid F-H (Pour 1),C.3.MF.1.6.1,MM1166,,
CM30410.66,Not Started,LINXS-Current-2-Des.C.3.MF.1.6.1,2,Install Rebar - SOG - Bldg Grid F-H/1-4 (Pour 1) - M&SF,M&SF - SOG Main Building - Grid F-H (Pour 1),C.3.MF.1.6.1,MM1166,,
CM30410.67,Not Started,LINXS-Current-2-Des.C.3.MF.1.6.1,2,Install Screed Control - SOG - Bldg Grid F-H/1-4 (Pour 1) - M&SF,M&SF - SOG Main Building - Grid F-H (Pour 1),C.3.MF.1.6.1,MM1166,,
CM30410.68,Not Started,LINXS-Current-2-Des.C.3.MF.1.6.1,1,Pour and Clean-up - SOG - Bldg Grid F-H/1-4 (Pour 1)  - M&SF,M&SF - SOG Main Building - Grid F-H (Pour 1),C.3.MF.1.6.1,MM1166,,
CM30410.70,Not Started,LINXS-Current-2-Des.C.3.MF.1.7.1,2,Place CMU Edges Two Courses  - SOG - Bldg Grid H-K/1-4 (Pour 4) - M&SF,M&SF - SOG Main Building - Grid H-K (Pour 4),C.3.MF.1.7.1,MM1167,,
CM30410.71,Not Started,LINXS-Current-2-Des.C.3.MF.1.7.1,4,Install Under slab Electrical - SOG - Bldg Grid H-K/1-4 (Pour 4) - M&SF - REI -,M&SF - SOG Main Building - Grid H-K (Pour 4),C.3.MF.1.7.1,MM1167,,
CM30410.72,Not Started,LINXS-Current-2-Des.C.3.MF.1.7.1,2,Place Sand Backfill  - SOG - Bldg Grid H-K/1-4 (Pour 4) - M&SF,M&SF - SOG Main Building - Grid H-K (Pour 4),C.3.MF.1.7.1,MM1167,,
CM30410.73,Not Started,LINXS-Current-2-Des.C.3.MF.1.7.1,2,Install Rebar Reinforcing - SOG - Bldg Grid H-K/1-4 (Pour 4) - M&SF,M&SF - SOG Main Building - Grid H-K (Pour 4),C.3.MF.1.7.1,MM1167,,
CM30410.74,Not Started,LINXS-Current-2-Des.C.3.MF.1.7.1,2,Install Screed Control - SOG - Bldg Grid H-K/1-4 (Pour 4) - M&SF,M&SF - SOG Main Building - Grid H-K (Pour 4),C.3.MF.1.7.1,MM1167,,
CM30410.75,Not Started,LINXS-Current-2-Des.C.3.MF.1.7.1,1,Pour and Clean-up - SOG - Bldg Grid H-K/1-4 (Pour 4) - M&SF,M&SF - SOG Main Building - Grid H-K (Pour 4),C.3.MF.1.7.1,MM1167,,
CM30850.20,In Progress,LINXS-Current-2-Des.C.3.MF.12.1,10,"Over Excavate, recompact and certify Building / Canopy pads - M&SF",M&SF - Site Civil,C.3.MF.12.1,,,
CM30950.10,Completed,LINXS-Current-2-Des.C.3.MF.12.1,13,"Clear, Grub and Demo Existing utilities - M&SF",M&SF - Site Civil,C.3.MF.12.1,,,
CM30850.1,In Progress,LINXS-Current-2-Des.C.3.MF.12.1,11,Over Excavate and Recompact Remainder of site - M&SF,M&SF - Site Civil,C.3.MF.12.1,,,
CM30140.01,Not Started,LINXS-Current-2-Des.C.3.MF.12.1,8,Grade Detention Basins - M&SF,M&SF - Site Civil,C.3.MF.12.1,,,
CM30140.11,Not Started,LINXS-Current-2-Des.C.3.MF.12.2.2,4,"Install Underground Storm Drain 12"" HDPE SD (0-5') - M&SF",M&SF - Storm Drain,C.3.MF.12.2.2,MMU52,,
CM30140.12,Not Started,LINXS-Current-2-Des.C.3.MF.12.2.1,9,Install Underground Sewer South Section - SS-1 (10-20') - M&SF,M&SF - Sewer,C.3.MF.12.2.1,MMU52,,
CM30140.14,Not Started,LINXS-Current-2-Des.C.3.MF.12.2.3,16,Install Underground  Domestic Water - W-1 - M&SF,M&SF - Water/Reclaimed Water/Fire Water,C.3.MF.12.2.3,MMU52,,
CM30140.16,Not Started,LINXS-Current-2-Des.C.3.MF.12.2.3,17,Install Underground Fire Water - FW-1 - M&SF,M&SF - Water/Reclaimed Water/Fire Water,C.3.MF.12.2.3,MMU52,,
CM30140.18,Not Started,LINXS-Current-2-Des.C.3.MF.12.2.3,16,Install Underground Reclaimed Water - RW-1 - M&SF,M&SF - Water/Reclaimed Water/Fire Water,C.3.MF.12.2.3,MMU52,,
CM30140.20,Not Started,LINXS-Current-2-Des.C.3.MF.12.2.4,10,Install Underground Gas - G-1 - M&SF - by SCG,M&SF - Gas,C.3.MF.12.2.4,MMU52,,
CM30140.22,Not Started,LINXS-Current-2-Des.C.3.MF.12.2.2,9,Install Underground Storm Drain - SD-1 MH - M&SF,M&SF - Storm Drain,C.3.MF.12.2.2,MMU52,,
CM30140.28,Not Started,LINXS-Current-2-Des.C.3.05.1,5,Excavate South Retaining Wall Footings - 3+00 - 6+00  (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,MM012,,
CM30140.30,Not Started,LINXS-Current-2-Des.C.3.05.1,5,Excavate North Retaining Wall Footings - 3+00 - 6+00  (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,MM012,,
CM30140.32,Not Started,LINXS-Current-2-Des.C.3.05.1,5,Form / Rebar / Pour Footings South Retaining Wall - 3+00 - 6+00  (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,MM012,,
CM30140.34,Not Started,LINXS-Current-2-Des.C.3.05.1,5,Form / Rebar / Pour Footings North Retaining Wall - 3+00 - 6+00  (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,MM012,,
CM30140.36,Not Started,LINXS-Current-2-Des.C.3.05.1,5,Cure Footings - Retaining Wall - 3+00 - 6+00  (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,MM012,,
CM30140.38,Not Started,LINXS-Current-2-Des.C.3.05.1,1,Backfill Footings - Retaining Wall - 3+00 - 6+00  (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,MM012,,
CSE60010,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,16,Over Grade Beams - REI-597 - M&SF - Foundation Zone 1,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MMU64,,
CSE61950,Not Started,LINXS-Current-2-Des.C.3.MF.12.2.5,20,Install Underground ductbanks 750V DC - Site Utilities - REI-739,M&SF - Site Power Utilities,C.3.MF.12.2.5,MMU64,,
CSE61960,Not Started,LINXS-Current-2-Des.C.3.MF.12.2.5,20,Install Underground ductbanks Electrical and Comm - North Site Utilities - REI-740,M&SF - Site Power Utilities,C.3.MF.12.2.5,MMU64,,
CM30140.92,Not Started,LINXS-Current-2-Des.C.3.05.1,7,Cure Walls - Retaining Wall - 3+00 - 6+00  (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,MM012,,
CM30140.102,Not Started,LINXS-Current-2-Des.C.3.05.1,3,Strip Walls - Retaining Wall - 3+00 - 6+00  (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,MM012,,
CM30140.112,Not Started,LINXS-Current-2-Des.C.3.05.1,15,Form /Rebar / Pour Walls - Retaining Wall - 3+00 - 6+00  (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,MM012,,
CM30140.132,Not Started,LINXS-Current-2-Des.C.3.05.1,6,Place Drainage - Retaining Wall - 3+00 - 6+00  (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,MMU52,,
CM30140.142,Not Started,LINXS-Current-2-Des.C.3.05.1,5,Backfill - Retaining Wall - 3+00 - 6+00 (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,MM012,,
CM30140.172,Not Started,LINXS-Current-2-Des.C.3.MF.12.2.2,20,Install Drywells - M&SF,M&SF - Storm Drain,C.3.MF.12.2.2,MMU52,,
CG52690.E20,Not Started,LINXS-Current-2-Des.C.3.05.1,8,Construct Concrete Curb - Retaining Wall - 3+00 - 6+00 (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,,,
CG51300.E20,Not Started,LINXS-Current-2-Des.C.3.05.1,16,Install Running Plinth - Retaining Wall - 3+00 - 6+00 (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,,,
CG50190.FMSFE20,Not Started,LINXS-Current-2-Des.C.3.05.1,5,Install Guidebeam - Retaining Wall - 3+00 - 6+00 (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,,,
CG52390.E20,Not Started,LINXS-Current-2-Des.C.3.05.1,10,Construct Emergency Walkway - Retaining Wall - 3+00 - 6+00 (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,,,
CG57433,Not Started,LINXS-Current-2-Des.C.3.05.1,10,Guideway - Retaining Wall - Structure Concrete Finishing - 3+00 - 6+00 (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,,,
CM30140.192,Not Started,LINXS-Current-2-Des.C.3.05.1,20,Install misc ductbanks - Retaining Wall Ramp - 3+00 - 6+00 (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,MM012,,
CM30140.202,Not Started,LINXS-Current-2-Des.C.3.05.1,17,Pour Deck / Cure - Retaining Wall - 3+00 - 6+00 (Pour 30) - M&SF,Guideway Trackwork RV-1 (3+00 - 6+00) - M&SF (Pr 30),C.3.05.1,MM012,,
CSE60060,Not Started,LINXS-Current-2-Des.C.3.MF.2.1,5,Install conduits in CMU walls - M&SF - N Bldg & Mezz - REI-600,M&SF - North Building,C.3.MF.2.1,MM120N,,
CSE60070,Not Started,LINXS-Current-2-Des.C.3.MF.2.2,5,Install conduits in CMU walls - M&SF- S Bldg & Lean-To - REI-602,M&SF - South Building,C.3.MF.2.2,MM120S,,
CM30760.40,Not Started,LINXS-Current-2-Des.C.3.MF.2.5,10,Build CMU Exterior Walls - Str Erection - Lean To - M&SF,M&SF - Lean To,C.3.MF.2.5,MML20,,
CM30760.41,Not Started,LINXS-Current-2-Des.C.3.MF.2.5,5,Install Conduits in CMU Walls - REI-602 - Str Erection - Lean To - M&SF,M&SF - Lean To,C.3.MF.2.5,MML20,,
CM30760.42,Not Started,LINXS-Current-2-Des.C.3.MF.2.5,4,"Prep ABs, Receive Steel - Str Erection - Lean To - M&SF",M&SF - Lean To,C.3.MF.2.5,MML20,,
CM30760.43,Not Started,LINXS-Current-2-Des.C.3.MF.2.5,9,Set Roof Beams- Line 8 to Line 1 - Str Erection - Lean To - M&SF,M&SF - Lean To,C.3.MF.2.5,MML20,,
CM30760.44,Not Started,LINXS-Current-2-Des.C.3.MF.2.5,9,Set Columns- Line 8 to Line 1 - Str Erection - Lean To - M&SF,M&SF - Lean To,C.3.MF.2.5,MML20,,
CM30760.45,Not Started,LINXS-Current-2-Des.C.3.MF.2.5,4,Line & Plumb - Str Erection - Lean To - M&SF,M&SF - Lean To,C.3.MF.2.5,MML20,,
CM30640,Not Started,LINXS-Current-2-Des.C.3.MF.E,20,Final Clean - M&SF,M&SF - Building Completion/ APM Equipment,C.3.MF.E,,,
CM30630,Not Started,LINXS-Current-2-Des.C.3.MF.E,6,Erect Signage - M&SF,M&SF - Building Completion/ APM Equipment,C.3.MF.E,,,
CM30620,Not Started,LINXS-Current-2-Des.C.3.MF.E,12,Apply Fire Protection Finish - M&SF,M&SF - Building Completion/ APM Equipment,C.3.MF.E,,,
CM30600,Not Started,LINXS-Current-2-Des.C.3.MF.E,18,Install Mechanical Finish - M&SF,M&SF - Building Completion/ APM Equipment,C.3.MF.E,,,
CM30500,Not Started,LINXS-Current-2-Des.C.3.MF.E,0,Power on - M&SF,M&SF - Building Completion/ APM Equipment,C.3.MF.E,,,
CM30470,Not Started,LINXS-Current-2-Des.C.3.MF.E,12,Complete Misc. Finishes - M&SF,M&SF - Building Completion/ APM Equipment,C.3.MF.E,,,
LOECS30160,Not Started,LINXS-Current-2-Des.C.3.MF.E,188,Install APM & Test Subsystem - M&SF LOE,M&SF - Building Completion/ APM Equipment,C.3.MF.E,,,
CS41640,Not Started,LINXS-Current-2-Des.C.3.MF.E,20,Station LINXS PICO / SAT Remaining Testing Ready  - M&SF,M&SF - Building Completion/ APM Equipment,C.3.MF.E,,,
CS41650,Not Started,LINXS-Current-2-Des.C.3.MF.E,20,Station Turnover to BT for SAT & Commissioning - M&SF (RAS to BT 30 Jul 21),M&SF - Building Completion/ APM Equipment,C.3.MF.E,,,
CSE60910,Not Started,LINXS-Current-2-Des.C.3.MF.3.1.7,12,Install Cabinets/Ladder Rack - M&SF - Developer IT Rm - REI-634,M&SF - Second Floor - Developer IT Room 2007,C.3.MF.3.1.7,,,
CSE60920,Not Started,LINXS-Current-2-Des.C.3.MF.3.1.7,8,Rough-In - M&SF - Developer IT Rm - REI-635,M&SF - Second Floor - Developer IT Room 2007,C.3.MF.3.1.7,,,
CSE60930,Not Started,LINXS-Current-2-Des.C.3.MF.3.1.7,8,Electrical Trim - M&SF - Developer IT Rm - REI-636,M&SF - Second Floor - Developer IT Room 2007,C.3.MF.3.1.7,,,
CSE60940,Not Started,LINXS-Current-2-Des.C.3.MF.3.1.7,10,Trim Fire Alarm Devices - M&SF - Developer IT Rm - REI-1077,M&SF - Second Floor - Developer IT Room 2007,C.3.MF.3.1.7,,,
CSE60950,Not Started,LINXS-Current-2-Des.C.3.MF.3.1.7,12,Install Low Voltage Equipment - M&SF - Developer IT Rm - REI-637,M&SF - Second Floor - Developer IT Room 2007,C.3.MF.3.1.7,,,
CSE60960,Not Started,LINXS-Current-2-Des.C.3.MF.3.1.7,8,Terminate Horizontal Cable - M&SF - Developer IT Rm - REI-638,M&SF - Second Floor - Developer IT Room 2007,C.3.MF.3.1.7,,,
CSE60970,Not Started,LINXS-Current-2-Des.C.3.MF.3.1.7,8,Terminate Backbone Cables - M&SF - Developer IT Rm - REI-639,M&SF - Second Floor - Developer IT Room 2007,C.3.MF.3.1.7,,,
CSE120550,Not Started,LINXS-Current-2-Des.C.3.MF.3.1.7,5,Pull Low Voltage Wire/Backbone - M&SF - Developer IT Rm - REI-3509,M&SF - Second Floor - Developer IT Room 2007,C.3.MF.3.1.7,,,
CSE60820,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.16,26,Install Cabinets/Ladder Rack - M&SF - Lawa IT Rm - REI-628,M&SF - First Floor - LAWA IT Room 1017,C.3.MF.3.17.16,,,
CSE60830,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.16,8,Rough-In - M&SF - Lawa IT Rm - REI-629,M&SF - First Floor - LAWA IT Room 1017,C.3.MF.3.17.16,,,
CSE60840,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.16,5,Electrical Trim - M&SF - Lawa IT Rm - REI-630,M&SF - First Floor - LAWA IT Room 1017,C.3.MF.3.17.16,,,
CSE60850,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.16,8,Terminate Horizontal Cable - M&SF - Lawa IT Rm - REI-632,M&SF - First Floor - LAWA IT Room 1017,C.3.MF.3.17.16,,,
CSE60860,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.16,5,Trim Fire Alarm Devices - M&SF - Lawa IT Rm - REI-1076,M&SF - First Floor - LAWA IT Room 1017,C.3.MF.3.17.16,,,
CSE60870,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.16,15,Fiber MSF to Telecom Room - M&SF - Lawa IT Rm - REI-2437,M&SF - First Floor - LAWA IT Room 1017,C.3.MF.3.17.16,,,
CSE60880,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.16,8,Terminate Backbone Cables - M&SF - Lawa IT Rm - REI-633,M&SF - First Floor - LAWA IT Room 1017,C.3.MF.3.17.16,,,
CSE60890,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.16,15,Install Low Voltage Equipment - M&SF - Lawa IT Rm - REI-631,M&SF - First Floor - LAWA IT Room 1017,C.3.MF.3.17.16,,,
CSE60900,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.16,15,MSF to EAP - M&SF - Lawa IT Rm - REI-2438,M&SF - First Floor - LAWA IT Room 1017,C.3.MF.3.17.16,,,
CSE60875,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.16,20,IT Room - Fiber MSF to EAP,M&SF - First Floor - LAWA IT Room 1017,C.3.MF.3.17.16,,,
CSE60815,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.16,15,Install Infrastructure from Local Exchange Carrier Manhole to LAWA IT Room - M&SF,M&SF - First Floor - LAWA IT Room 1017,C.3.MF.3.17.16,,,
CSE60750,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.8,1,Layout Equipment - M&SF - Battery Rm - REI-622,M&SF - First Floor - Battery Room 1005 (FF),C.3.MF.3.17.8,,,
CSE60760,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.8,10,Overhead Rough-In - M&SF - Battery Rm - REI-623,M&SF - First Floor - Battery Room 1005 (FF),C.3.MF.3.17.8,,,
CSE60770,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.8,5,Terminate Panels - M&SF - Battery Rm - REI-624,M&SF - First Floor - Battery Room 1005 (FF),C.3.MF.3.17.8,,,
CSE60780,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.8,5,Trim Lighting - M&SF - Battery Rm - REI-625,M&SF - First Floor - Battery Room 1005 (FF),C.3.MF.3.17.8,,,
CSE60790,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.8,8,Trim Fire Alarm Devices - M&SF - UBattery Rm - REI-1075,M&SF - First Floor - Battery Room 1005 (FF),C.3.MF.3.17.8,,,
CSE60800,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.8,5,Power On - M&SF - Battery Rm - REI-626,M&SF - First Floor - Battery Room 1005 (FF),C.3.MF.3.17.8,,,
CSE60810,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.8,5,QAQC/Local Electrical Test/Checkout - M&SF - Battery Rm - REI-627,M&SF - First Floor - Battery Room 1005 (FF),C.3.MF.3.17.8,,,
CSE119100,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.8,5,Install UPS Backup Batteries - M&SF - UPS Rm,M&SF - First Floor - Battery Room 1005 (FF),C.3.MF.3.17.8,,,
CSE120360,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.8,10,Pull Feeder Wire - M&SF - Battery Rm - REI-2944,M&SF - First Floor - Battery Room 1005 (FF),C.3.MF.3.17.8,,,
CSE120370,Not Started,LINXS-Current-2-Des.C.3.MF.3.17.8,10,Terminate Feeder Wire - M&SF - Battery Rm - REI-2945,M&SF - First Floor - Battery Room 1005 (FF),C.3.MF.3.17.8,,,
